name,fp,term,kt
CHEMBL236_Ki_fp,MACCS,3,0.9638725280621002
CHEMBL228_Ki_fp,RDKIT,1,0.9746987583120647
CHEMBL228_Ki_fp,RDKIT,2,0.9864529218025416
CHEMBL228_Ki_fp,RDKIT,3,0.992176353562763
CHEMBL228_Ki_fp,ECFP,1,0.9911967531676659
CHEMBL228_Ki_fp,ECFP,2,0.9965242503589437
CHEMBL228_Ki_fp,ECFP,3,0.998296911841156
CHEMBL228_Ki_fp,MACCS,1,0.9387087190146679
CHEMBL228_Ki_fp,MACCS,2,0.9593546540377109
CHEMBL228_Ki_fp,MACCS,3,0.972728103040856
CHEMBL219_Ki_fp,RDKIT,1,0.9757509116324017
CHEMBL219_Ki_fp,RDKIT,2,0.9875645069432641
CHEMBL219_Ki_fp,RDKIT,3,0.9933090395457715
CHEMBL219_Ki_fp,ECFP,1,0.9853734542817334
CHEMBL219_Ki_fp,ECFP,2,0.9940666184318501
CHEMBL219_Ki_fp,ECFP,3,0.9973223609621884
CHEMBL219_Ki_fp,MACCS,1,0.9256126878014048
CHEMBL219_Ki_fp,MACCS,2,0.9458586646027572
CHEMBL219_Ki_fp,MACCS,3,0.9604933222497836
CHEMBL204_Ki_fp,RDKIT,1,0.967250679578459
CHEMBL204_Ki_fp,RDKIT,2,0.981975266757948
CHEMBL204_Ki_fp,RDKIT,3,0.9897362538842304
CHEMBL204_Ki_fp,ECFP,1,0.9897055215672739
CHEMBL204_Ki_fp,ECFP,2,0.9960463379952803
CHEMBL204_Ki_fp,ECFP,3,0.9982215103585739
CHEMBL204_Ki_fp,MACCS,1,0.9326124408945573
CHEMBL204_Ki_fp,MACCS,2,0.9543472405543959
CHEMBL204_Ki_fp,MACCS,3,0.9688011733176903
CHEMBL287_Ki_fp,RDKIT,1,0.9768996631523172
CHEMBL287_Ki_fp,RDKIT,2,0.9882314127494805
CHEMBL287_Ki_fp,RDKIT,3,0.9932858344004871
CHEMBL287_Ki_fp,ECFP,1,0.9876130093779439
CHEMBL287_Ki_fp,ECFP,2,0.9948883528026905
CHEMBL287_Ki_fp,ECFP,3,0.9974769751509587
CHEMBL287_Ki_fp,MACCS,1,0.9387083318750639
CHEMBL287_Ki_fp,MACCS,2,0.9580855534362926
CHEMBL287_Ki_fp,MACCS,3,0.971037461691375
CHEMBL244_Ki_fp,RDKIT,1,0.9652225460068826
CHEMBL244_Ki_fp,RDKIT,2,0.9792606936899751
CHEMBL244_Ki_fp,RDKIT,3,0.9872869006091206
CHEMBL244_Ki_fp,ECFP,1,0.988691958104463
CHEMBL244_Ki_fp,ECFP,2,0.995484960146917
CHEMBL244_Ki_fp,ECFP,3,0.9978983610403312
CHEMBL244_Ki_fp,MACCS,1,0.9319974504511328
CHEMBL244_Ki_fp,MACCS,2,0.953400755119119
CHEMBL244_Ki_fp,MACCS,3,0.9677786029834942
CHEMBL235_EC50_fp,RDKIT,1,0.9686610473410036
CHEMBL235_EC50_fp,RDKIT,2,0.982262533867852
CHEMBL235_EC50_fp,RDKIT,3,0.9895493273391851
CHEMBL235_EC50_fp,ECFP,1,0.9873815103216312
CHEMBL235_EC50_fp,ECFP,2,0.9947678317720561
CHEMBL235_EC50_fp,ECFP,3,0.9975276868418234
CHEMBL235_EC50_fp,MACCS,1,0.93815424766962
CHEMBL235_EC50_fp,MACCS,2,0.9587269444269719
CHEMBL235_EC50_fp,MACCS,3,0.9720963538734353
CHEMBL4203_Ki_fp,RDKIT,1,0.9846720029336459
CHEMBL4203_Ki_fp,RDKIT,2,0.9914233324899391
CHEMBL4203_Ki_fp,RDKIT,3,0.9952765387266279
CHEMBL4203_Ki_fp,ECFP,1,0.996187941424312
CHEMBL4203_Ki_fp,ECFP,2,0.9983498371843449
CHEMBL4203_Ki_fp,ECFP,3,0.9992209612564146
CHEMBL4203_Ki_fp,MACCS,1,0.9651738687843229
CHEMBL4203_Ki_fp,MACCS,2,0.9764725967621674
CHEMBL4203_Ki_fp,MACCS,3,0.9847481071452321
CHEMBL233_Ki_fp,RDKIT,1,0.9390421031489989
CHEMBL233_Ki_fp,RDKIT,2,0.9587772788743573
CHEMBL233_Ki_fp,RDKIT,3,0.9711728393458773
CHEMBL233_Ki_fp,ECFP,1,0.9888168282076834
CHEMBL233_Ki_fp,ECFP,2,0.9954444302353818
CHEMBL233_Ki_fp,ECFP,3,0.9978481658994718
CHEMBL233_Ki_fp,MACCS,1,0.9345668651302291
CHEMBL233_Ki_fp,MACCS,2,0.9536747177600843
CHEMBL233_Ki_fp,MACCS,3,0.9671981836455557
CHEMBL218_EC50_fp,RDKIT,1,0.9586167300402977
CHEMBL218_EC50_fp,RDKIT,2,0.9741092645086981
CHEMBL218_EC50_fp,RDKIT,3,0.9831711110216572
CHEMBL218_EC50_fp,ECFP,1,0.9879677588069138
CHEMBL218_EC50_fp,ECFP,2,0.994671069748689
CHEMBL218_EC50_fp,ECFP,3,0.9971862801702774
CHEMBL218_EC50_fp,MACCS,1,0.9385116327567644
CHEMBL218_EC50_fp,MACCS,2,0.9586380480788299
CHEMBL218_EC50_fp,MACCS,3,0.97183468718595
CHEMBL2835_Ki_fp,RDKIT,1,0.8205237307122525
CHEMBL2835_Ki_fp,RDKIT,2,0.842352617391134
CHEMBL2835_Ki_fp,RDKIT,3,0.8605817189201004
CHEMBL2835_Ki_fp,ECFP,1,0.9409979182201307
CHEMBL2835_Ki_fp,ECFP,2,0.9606298333077549
CHEMBL2835_Ki_fp,ECFP,3,0.9728754636153023
CHEMBL2835_Ki_fp,MACCS,1,0.8626798182426104
CHEMBL2835_Ki_fp,MACCS,2,0.8789919166417924
CHEMBL2835_Ki_fp,MACCS,3,0.8931268174355645
