position_diff,jaccard
1536,0.0
399,0.0
238,0.0
318,0.0
892,0.0
423,0.0
475,0.0
34,0.0
2,0.0
17,0.0
77,0.047619047619047616
217,0.043478260869565216
1631,0.04
1613,0.037037037037037035
965,0.034482758620689655
954,0.03225806451612903
1556,0.030303030303030304
1648,0.02857142857142857
816,0.02702702702702703
1376,0.02564102564102564
543,0.024390243902439025
918,0.023255813953488372
548,0.022222222222222223
1183,0.02127659574468085
567,0.02040816326530612
208,0.0196078431372549
196,0.038461538461538464
358,0.037037037037037035
34,0.03571428571428571
1028,0.034482758620689655
1231,0.03333333333333333
486,0.03225806451612903
1117,0.03125
1079,0.030303030303030304
1465,0.029411764705882353
1203,0.02857142857142857
484,0.027777777777777776
1441,0.02702702702702703
839,0.02631578947368421
313,0.02564102564102564
1405,0.025
613,0.037037037037037035
1248,0.03614457831325301
1510,0.03529411764705882
857,0.034482758620689655
207,0.033707865168539325
265,0.03296703296703297
144,0.03225806451612903
1052,0.031578947368421054
974,0.030927835051546393
1186,0.030303030303030304
1,0.0297029702970297
1145,0.0392156862745098
473,0.038461538461538464
855,0.03773584905660377
937,0.037037037037037035
1523,0.03636363636363636
1498,0.03571428571428571
1563,0.03508771929824561
1551,0.034482758620689655
1425,0.03389830508474576
1413,0.03333333333333333
1346,0.04132231404958678
845,0.04065040650406504
811,0.04
791,0.03937007874015748
779,0.03875968992248062
893,0.03816793893129771
795,0.03759398496240601
843,0.037037037037037035
760,0.0364963503649635
779,0.03597122302158273
802,0.03546099290780142
829,0.03496503496503497
742,0.034482758620689655
424,0.034013605442176874
1389,0.03355704697986577
1095,0.033112582781456956
427,0.032679738562091505
1286,0.03225806451612903
1517,0.03184713375796178
677,0.031446540880503145
1080,0.031055900621118012
142,0.03067484662576687
574,0.030303030303030304
214,0.029940119760479042
645,0.029585798816568046
544,0.03529411764705882
1147,0.03488372093023256
876,0.034482758620689655
861,0.03409090909090909
1569,0.033707865168539325
832,0.03333333333333333
1009,0.03296703296703297
893,0.03260869565217391
834,0.03225806451612903
1546,0.031914893617021274
876,0.031578947368421054
795,0.03125
765,0.030927835051546393
1343,0.030612244897959183
1490,0.030303030303030304
1455,0.03
1556,0.0297029702970297
1445,0.029411764705882353
782,0.02912621359223301
419,0.028846153846153848
460,0.02857142857142857
1096,0.02830188679245283
1419,0.028037383177570093
1290,0.027777777777777776
1113,0.027522935779816515
433,0.02727272727272727
1170,0.02702702702702703
703,0.026785714285714284
653,0.02654867256637168
649,0.02631578947368421
668,0.02608695652173913
307,0.02586206896551724
912,0.02564102564102564
1234,0.025423728813559324
50,0.029535864978902954
958,0.029288702928870293
481,0.029045643153526972
1489,0.02880658436213992
58,0.03278688524590164
955,0.032520325203252036
497,0.03225806451612903
71,0.032
401,0.031746031746031744
71,0.031496062992125984
58,0.03529411764705882
46,0.0390625
1214,0.03875968992248062
796,0.038461538461538464
1097,0.03816793893129771
753,0.03787878787878788
1117,0.03759398496240601
1208,0.03731343283582089
1581,0.037037037037037035
318,0.03676470588235294
161,0.0364963503649635
109,0.036231884057971016
329,0.03597122302158273
406,0.03571428571428571
427,0.03546099290780142
929,0.035211267605633804
298,0.03496503496503497
235,0.034722222222222224
607,0.034482758620689655
937,0.03424657534246575
1243,0.034013605442176874
961,0.033783783783783786
537,0.03355704697986577
1419,0.03333333333333333
1105,0.033112582781456956
1136,0.03289473684210526
971,0.032679738562091505
1099,0.032467532467532464
929,0.03225806451612903
896,0.03205128205128205
1297,0.03184713375796178
1292,0.03164556962025317
979,0.031446540880503145
1252,0.03125
1292,0.031055900621118012
877,0.030864197530864196
1272,0.03067484662576687
957,0.03048780487804878
1334,0.030303030303030304
1029,0.030120481927710843
702,0.029940119760479042
1304,0.02976190476190476
1362,0.029585798816568046
894,0.029411764705882353
481,0.029239766081871343
542,0.029069767441860465
1325,0.028901734104046242
872,0.028735632183908046
1367,0.02857142857142857
966,0.028409090909090908
570,0.02824858757062147
1098,0.028089887640449437
491,0.027932960893854747
1000,0.027777777777777776
837,0.027624309392265192
788,0.027472527472527472
973,0.0273224043715847
1219,0.02717391304347826
34,0.02981029810298103
728,0.029649595687331536
649,0.03225806451612903
798,0.03208556149732621
290,0.031914893617021274
1255,0.031746031746031744
522,0.031578947368421054
1047,0.031413612565445025
204,0.03125
407,0.031088082901554404
312,0.03359173126614987
909,0.033419023136246784
233,0.035897435897435895
630,0.03571428571428571
393,0.03553299492385787
280,0.03535353535353535
891,0.035175879396984924
332,0.035
591,0.03482587064676617
1302,0.034653465346534656
313,0.034482758620689655
690,0.03431372549019608
950,0.03414634146341464
1328,0.03398058252427184
1057,0.033816425120772944
1350,0.03365384615384615
1109,0.03349282296650718
845,0.03333333333333333
626,0.03317535545023697
1232,0.0330188679245283
219,0.03286384976525822
628,0.03271028037383177
110,0.03496503496503497
421,0.037209302325581395
631,0.037037037037037035
1218,0.03686635944700461
1021,0.03908045977011494
325,0.038901601830663615
180,0.0410958904109589
1416,0.04328018223234624
286,0.04308390022675737
20,0.04524886877828054
23,0.04740406320541761
262,0.04719101123595506
291,0.04932735426008968
298,0.049107142857142856
1439,0.04888888888888889
1418,0.048672566371681415
311,0.048458149779735685
878,0.04824561403508772
1040,0.048034934497816595
261,0.05010893246187364
1464,0.049891540130151846
797,0.04967602591792657
429,0.04946236559139785
340,0.04925053533190578
532,0.04904051172707889
1080,0.04883227176220807
750,0.048625792811839326
1039,0.04842105263157895
1063,0.04821802935010482
533,0.04801670146137787
701,0.05
993,0.05197505197505198
78,0.051759834368530024
199,0.05154639175257732
75,0.0513347022587269
629,0.05112474437627812
1220,0.05091649694501019
1455,0.05070993914807302
498,0.050505050505050504
1373,0.05030181086519115
592,0.050100200400801605
738,0.0499001996007984
213,0.05179282868525897
208,0.0536779324055666
1444,0.053465346534653464
620,0.05325443786982249
714,0.05304518664047151
1014,0.05283757338551859
189,0.0546875
1272,0.054474708171206226
342,0.05426356589147287
859,0.05405405405405406
1429,0.05384615384615385
795,0.05363984674329502
222,0.05343511450381679
319,0.053231939163498096
732,0.05303030303030303
190,0.052830188679245285
